0,1,1
1,1,1
2,1,1
3,1,1
4,1,1
5,3,1
6,3,1
7,3,1
8,3,1
9,3,1
10,4,1
11,4,1
12,4,1
13,4,1
14,4,1
15,5,1
16,5,1
17,5,1
18,5,1
19,5,1
20,6,1
21,6,1
22,6,1
23,6,1
24,6,1
25,7,1
26,7,1
27,7,1
28,7,1
29,7,1
30,8,1
31,8,1
32,8,1
33,8,1
34,8,1
35,9,1
36,9,1
37,9,1
38,9,1
39,9,1
40,10,1
41,10,1
42,10,1
43,10,1
44,10,1
45,11,1
46,11,1
47,11,1
48,11,1
49,11,1
50,12,1
51,12,1
52,12,1
53,12,1
54,12,1
55,13,1
56,13,1
57,13,1
58,13,1
59,13,1
60,14,1
61,14,1
62,14,1
63,14,1
64,14,1
65,2,1
66,2,1
67,2,1
68,2,1
69,2,1
70,2,1
71,2,1
72,2,1
73,2,1
74,2,1
75,2,1
76,2,1
77,2,1
78,2,1
79,2,1
80,2,1
81,2,1
82,2,1
83,2,1
84,2,1
85,1,1
86,1,1
87,1,1
88,1,1
89,1,1
90,3,1
91,3,1
92,3,1
93,3,1
94,3,1
95,4,1
96,4,1
97,4,1
98,4,1
99,4,1
100,5,1
101,5,1
102,5,1
103,5,1
104,5,1
105,6,1
106,6,1
107,6,1
108,6,1
109,6,1
110,7,1
111,7,1
112,7,1
113,7,1
114,7,1
115,8,1
116,8,1
117,8,1
118,8,1
119,8,1
120,9,1
121,9,1
122,9,1
123,9,1
124,9,1
125,10,1
126,10,1
127,10,1
128,10,1
129,10,1
130,11,1
131,11,1
132,11,1
133,11,1
134,11,1
135,12,1
136,12,1
137,12,1
138,12,1
139,12,1
140,13,1
141,13,1
142,13,1
143,13,1
144,13,1
145,14,1
146,14,1
147,14,1
148,14,1
149,14,1
150,2,1
151,2,1
152,2,1
153,2,1
154,2,1
155,2,1
156,2,1
157,2,1
158,2,1
159,2,1
160,2,1
161,2,1
162,2,1
163,2,1
164,2,1
165,2,1
166,2,1
167,2,1
168,2,1
169,2,1
170,1,1
171,1,1
172,1,1
173,1,1
174,1,1
175,3,1
176,3,1
177,3,1
178,3,1
179,3,1
180,4,1
181,4,1
182,4,1
183,4,1
184,4,1
185,5,1
186,5,1
187,5,1
188,5,1
189,5,1
190,6,1
191,6,1
192,6,1
193,6,1
194,6,1
195,7,1
196,7,1
197,7,1
198,7,1
199,7,1
200,8,1
201,8,1
202,8,1
203,8,1
204,8,1
205,9,1
206,9,1
207,9,1
208,9,1
209,9,1
210,10,1
211,10,1
212,10,1
213,10,1
214,10,1
215,11,1
216,11,1
217,11,1
218,11,1
219,11,1
220,12,1
221,12,1
222,12,1
223,12,1
224,12,1
225,13,1
226,13,1
227,13,1
228,13,1
229,13,1
230,14,1
231,14,1
232,14,1
233,14,1
234,14,1
235,2,1
236,2,1
237,2,1
238,2,1
239,2,1
240,2,1
241,2,1
242,2,1
243,2,1
244,2,1
245,2,1
246,2,1
247,2,1
248,2,1
249,2,1
250,2,1
251,2,1
252,2,1
253,2,1
254,2,1
255,1,1
256,1,1
257,1,1
258,1,1
259,1,1
260,3,1
261,3,1
262,3,1
263,3,1
264,3,1
265,4,1
266,4,1
267,4,1
268,4,1
269,4,1
270,5,1
271,5,1
272,5,1
273,5,1
274,5,1
275,6,1
276,6,1
277,6,1
278,6,1
279,6,1
280,7,1
281,7,1
282,7,1
283,7,1
284,7,1
285,8,1
286,8,1
287,8,1
288,8,1
289,8,1
290,9,1
291,9,1
292,9,1
293,9,1
294,9,1
295,10,1
296,10,1
297,10,1
298,10,1
299,10,1
300,11,1
301,11,1
302,11,1
303,11,1
304,11,1
305,12,1
306,12,1
307,12,1
308,12,1
309,12,1
310,13,1
311,13,1
312,13,1
313,13,1
314,13,1
315,14,1
316,14,1
317,14,1
318,14,1
319,14,1
320,2,1
321,2,1
322,2,1
323,2,1
324,2,1
325,2,1
326,2,1
327,2,1
328,2,1
329,2,1
330,2,1
331,2,1
332,2,1
333,2,1
334,2,1
335,2,1
336,2,1
337,2,1
338,2,1
339,2,1
340,1,1
341,1,1
342,1,1
343,1,1
344,1,1
345,3,1
346,3,1
347,3,1
348,3,1
349,3,1
350,4,1
351,4,1
352,4,1
353,4,1
354,4,1
355,5,1
356,5,1
357,5,1
358,5,1
359,5,1
360,6,1
361,6,1
362,6,1
363,6,1
364,6,1
365,7,1
366,7,1
367,7,1
368,7,1
369,7,1
370,8,1
371,8,1
372,8,1
373,8,1
374,8,1
375,9,1
376,9,1
377,9,1
378,9,1
379,9,1
380,10,1
381,10,1
382,10,1
383,10,1
384,10,1
385,11,1
386,11,1
387,11,1
388,11,1
389,11,1
390,12,1
391,12,1
392,12,1
393,12,1
394,12,1
395,13,1
396,13,1
397,13,1
398,13,1
399,13,1
400,14,1
401,14,1
402,14,1
403,14,1
404,14,1
405,2,1
406,2,1
407,2,1
408,2,1
409,2,1
410,2,1
411,2,1
412,2,1
413,2,1
414,2,1
415,2,1
416,2,1
417,2,1
418,2,1
419,2,1
420,2,1
421,2,1
422,2,1
423,2,1
424,2,1
425,1,1
426,1,1
427,1,1
428,1,1
429,1,1
430,3,1
431,3,1
432,3,1
433,3,1
434,3,1
435,4,1
436,4,1
437,4,1
438,4,1
439,4,1
440,5,1
441,5,1
442,5,1
443,5,1
444,5,1
445,6,1
446,6,1
447,6,1
448,6,1
449,6,1
450,7,1
451,7,1
452,7,1
453,7,1
454,7,1
455,8,1
456,8,1
457,8,1
458,8,1
459,8,1
460,9,1
461,9,1
462,9,1
463,9,1
464,9,1
465,10,1
466,10,1
467,10,1
468,10,1
469,10,1
470,11,1
471,11,1
472,11,1
473,11,1
474,11,1
475,12,1
476,12,1
477,12,1
478,12,1
479,12,1
480,13,1
481,13,1
482,13,1
483,13,1
484,13,1
485,14,1
486,14,1
487,14,1
488,14,1
489,14,1
490,2,1
491,2,1
492,2,1
493,2,1
494,2,1
495,2,1
496,2,1
497,2,1
498,2,1
499,2,1
500,2,1
501,2,1
502,2,1
503,2,1
504,2,1
505,2,1
506,2,1
507,2,1
508,2,1
509,2,1
510,1,1
511,1,1
512,1,1
513,1,1
514,1,1
515,3,1
516,3,1
517,3,1
518,3,1
519,3,1
520,4,1
521,4,1
522,4,1
523,4,1
524,4,1
525,5,1
526,5,1
527,5,1
528,5,1
529,5,1
530,6,1
531,6,1
532,6,1
533,6,1
534,6,1
535,7,1
536,7,1
537,7,1
538,7,1
539,7,1
540,8,1
541,8,1
542,8,1
543,8,1
544,8,1
545,9,1
546,9,1
547,9,1
548,9,1
549,9,1
550,10,1
551,10,1
552,10,1
553,10,1
554,10,1
555,11,1
556,11,1
557,11,1
558,11,1
559,11,1
560,12,1
561,12,1
562,12,1
563,12,1
564,12,1
565,13,1
566,13,1
567,13,1
568,13,1
569,13,1
570,14,1
571,14,1
572,14,1
573,14,1
574,14,1
575,2,1
576,2,1
577,2,1
578,2,1
579,2,1
580,2,1
581,2,1
582,2,1
583,2,1
584,2,1
585,2,1
586,2,1
587,2,1
588,2,1
589,2,1
590,2,1
591,2,1
592,2,1
593,2,1
594,2,1
595,1,1
596,1,1
597,1,1
598,1,1
599,1,1
600,3,1
601,3,1
602,3,1
603,3,1
604,3,1
605,4,1
606,4,1
607,4,1
608,4,1
609,4,1
610,5,1
611,5,1
612,5,1
613,5,1
614,5,1
615,6,1
616,6,1
617,6,1
618,6,1
619,6,1
620,7,1
621,7,1
622,7,1
623,7,1
624,7,1
625,8,1
626,8,1
627,8,1
628,8,1
629,8,1
630,9,1
631,9,1
632,9,1
633,9,1
634,9,1
635,10,1
636,10,1
637,10,1
638,10,1
639,10,1
640,11,1
641,11,1
642,11,1
643,11,1
644,11,1
645,12,1
646,12,1
647,12,1
648,12,1
649,12,1
650,13,1
651,13,1
652,13,1
653,13,1
654,13,1
655,14,1
656,14,1
657,14,1
658,14,1
659,14,1
660,2,1
661,2,1
662,2,1
663,2,1
664,2,1
665,2,1
666,2,1
667,2,1
668,2,1
669,2,1
670,2,1
671,2,1
672,2,1
673,2,1
674,2,1
675,2,1
676,2,1
677,2,1
678,2,1
679,2,1
680,1,1
681,1,1
682,1,1
683,1,1
684,1,1
685,3,1
686,3,1
687,3,1
688,3,1
689,3,1
690,4,1
691,4,1
692,4,1
693,4,1
694,4,1
695,5,1
696,5,1
697,5,1
698,5,1
699,5,1
700,6,1
701,6,1
702,6,1
703,6,1
704,6,1
705,7,1
706,7,1
707,7,1
708,7,1
709,7,1
710,8,1
711,8,1
712,8,1
713,8,1
714,8,1
715,9,1
716,9,1
717,9,1
718,9,1
719,9,1
720,10,1
721,10,1
722,10,1
723,10,1
724,10,1
725,11,1
726,11,1
727,11,1
728,11,1
729,11,1
730,12,1
731,12,1
732,12,1
733,12,1
734,12,1
735,13,1
736,13,1
737,13,1
738,13,1
739,13,1
740,14,1
741,14,1
742,14,1
743,14,1
744,14,1
745,2,1
746,2,1
747,2,1
748,2,1
749,2,1
750,2,1
751,2,1
752,2,1
753,2,1
754,2,1
755,2,1
756,2,1
757,2,1
758,2,1
759,2,1
760,2,1
761,2,1
762,2,1
763,2,1
764,2,1
765,1,1
766,1,1
767,1,1
768,1,1
769,1,1
770,3,1
771,3,1
772,3,1
773,3,1
774,3,1
775,4,1
776,4,1
777,4,1
778,4,1
779,4,1
780,5,1
781,5,1
782,5,1
783,5,1
784,5,1
785,6,1
786,6,1
787,6,1
788,6,1
789,6,1
790,7,1
791,7,1
792,7,1
793,7,1
794,7,1
795,8,1
796,8,1
797,8,1
798,8,1
799,8,1
800,9,1
801,9,1
802,9,1
803,9,1
804,9,1
805,10,1
806,10,1
807,10,1
808,10,1
809,10,1
810,11,1
811,11,1
812,11,1
813,11,1
814,11,1
815,12,1
816,12,1
817,12,1
818,12,1
819,12,1
820,13,1
821,13,1
822,13,1
823,13,1
824,13,1
825,14,1
826,14,1
827,14,1
828,14,1
829,14,1
830,2,1
831,2,1
832,2,1
833,2,1
834,2,1
835,2,1
836,2,1
837,2,1
838,2,1
839,2,1
840,2,1
841,2,1
842,2,1
843,2,1
844,2,1
845,2,1
846,2,1
847,2,1
848,2,1
849,2,1
850,1,1
851,1,1
852,1,1
853,1,1
854,1,1
855,3,1
856,3,1
857,3,1
858,3,1
859,3,1
860,4,1
861,4,1
862,4,1
863,4,1
864,4,1
865,5,1
866,5,1
867,5,1
868,5,1
869,5,1
870,6,1
871,6,1
872,6,1
873,6,1
874,6,1
875,7,1
876,7,1
877,7,1
878,7,1
879,7,1
880,8,1
881,8,1
882,8,1
883,8,1
884,8,1
885,9,1
886,9,1
887,9,1
888,9,1
889,9,1
890,10,1
891,10,1
892,10,1
893,10,1
894,10,1
895,11,1
896,11,1
897,11,1
898,11,1
899,11,1
900,12,1
901,12,1
902,12,1
903,12,1
904,12,1
905,13,1
906,13,1
907,13,1
908,13,1
909,13,1
910,14,1
911,14,1
912,14,1
913,14,1
914,14,1
915,2,1
916,2,1
917,2,1
918,2,1
919,2,1
920,2,1
921,2,1
922,2,1
923,2,1
924,2,1
925,2,1
926,2,1
927,2,1
928,2,1
929,2,1
930,2,1
931,2,1
932,2,1
933,2,1
934,2,1
935,1,1
936,1,1
937,1,1
938,1,1
939,1,1
940,3,1
941,3,1
942,3,1
943,3,1
944,3,1
945,4,1
946,4,1
947,4,1
948,4,1
949,4,1
950,5,1
951,5,1
952,5,1
953,5,1
954,5,1
955,6,1
956,6,1
957,6,1
958,6,1
959,6,1
960,7,1
961,7,1
962,7,1
963,7,1
964,7,1
965,8,1
966,8,1
967,8,1
968,8,1
969,8,1
970,9,1
971,9,1
972,9,1
973,9,1
974,9,1
975,10,1
976,10,1
977,10,1
978,10,1
979,10,1
980,11,1
981,11,1
982,11,1
983,11,1
984,11,1
985,12,1
986,12,1
987,12,1
988,12,1
989,12,1
990,13,1
991,13,1
992,13,1
993,13,1
994,13,1
995,14,1
996,14,1
997,14,1
998,14,1
999,14,1
1000,2,1
1001,2,1
1002,2,1
1003,2,1
1004,2,1
1005,2,1
1006,2,1
1007,2,1
1008,2,1
1009,2,1
1010,2,1
1011,2,1
1012,2,1
1013,2,1
1014,2,1
1015,2,1
1016,2,1
1017,2,1
1018,2,1
1019,2,1
1020,1,1
1021,1,1
1022,1,1
1023,1,1
1024,1,1
1025,3,1
1026,3,1
1027,3,1
1028,3,1
1029,3,1
1030,4,1
1031,4,1
1032,4,1
1033,4,1
1034,4,1
1035,5,1
1036,5,1
1037,5,1
1038,5,1
1039,5,1
1040,6,1
1041,6,1
1042,6,1
1043,6,1
1044,6,1
1045,7,1
1046,7,1
1047,7,1
1048,7,1
1049,7,1
1050,8,1
1051,8,1
1052,8,1
1053,8,1
1054,8,1
1055,9,1
1056,9,1
1057,9,1
1058,9,1
1059,9,1
1060,10,1
1061,10,1
1062,10,1
1063,10,1
1064,10,1
1065,11,1
1066,11,1
1067,11,1
1068,11,1
1069,11,1
1070,12,1
1071,12,1
1072,12,1
1073,12,1
1074,12,1
1075,13,1
1076,13,1
1077,13,1
1078,13,1
1079,13,1
1080,14,1
1081,14,1
1082,14,1
1083,14,1
1084,14,1
1085,2,1
1086,2,1
1087,2,1
1088,2,1
1089,2,1
1090,2,1
1091,2,1
1092,2,1
1093,2,1
1094,2,1
1095,2,1
1096,2,1
1097,2,1
1098,2,1
1099,2,1
1100,2,1
1101,2,1
1102,2,1
1103,2,1
1104,2,1
1105,1,1
1106,1,1
1107,1,1
1108,1,1
1109,1,1
1110,3,1
1111,3,1
1112,3,1
1113,3,1
1114,3,1
1115,4,1
1116,4,1
1117,4,1
1118,4,1
1119,4,1
1120,5,1
1121,5,1
1122,5,1
1123,5,1
1124,5,1
1125,6,1
1126,6,1
1127,6,1
1128,6,1
1129,6,1
1130,7,1
1131,7,1
1132,7,1
1133,7,1
1134,7,1
1135,8,1
1136,8,1
1137,8,1
1138,8,1
1139,8,1
1140,9,1
1141,9,1
1142,9,1
1143,9,1
1144,9,1
1145,10,1
1146,10,1
1147,10,1
1148,10,1
1149,10,1
1150,11,1
1151,11,1
1152,11,1
1153,11,1
1154,11,1
1155,12,1
1156,12,1
1157,12,1
1158,12,1
1159,12,1
1160,13,1
1161,13,1
1162,13,1
1163,13,1
1164,13,1
1165,14,1
1166,14,1
1167,14,1
1168,14,1
1169,14,1
1170,2,1
1171,2,1
1172,2,1
1173,2,1
1174,2,1
1175,2,1
1176,2,1
1177,2,1
1178,2,1
1179,2,1
1180,2,1
1181,2,1
1182,2,1
1183,2,1
1184,2,1
1185,2,1
1186,2,1
1187,2,1
1188,2,1
1189,2,1
1190,1,1
1191,1,1
1192,1,1
1193,1,1
1194,1,1
1195,3,1
1196,3,1
1197,3,1
1198,3,1
1199,3,1
1200,4,1
1201,4,1
1202,4,1
1203,4,1
1204,4,1
1205,5,1
1206,5,1
1207,5,1
1208,5,1
1209,5,1
1210,6,1
1211,6,1
1212,6,1
1213,6,1
1214,6,1
1215,7,1
1216,7,1
1217,7,1
1218,7,1
1219,7,1
1220,8,1
1221,8,1
1222,8,1
1223,8,1
1224,8,1
1225,9,1
1226,9,1
1227,9,1
1228,9,1
1229,9,1
1230,10,1
1231,10,1
1232,10,1
1233,10,1
1234,10,1
1235,11,1
1236,11,1
1237,11,1
1238,11,1
1239,11,1
1240,12,1
1241,12,1
1242,12,1
1243,12,1
1244,12,1
1245,13,1
1246,13,1
1247,13,1
1248,13,1
1249,13,1
1250,14,1
1251,14,1
1252,14,1
1253,14,1
1254,14,1
1255,2,1
1256,2,1
1257,2,1
1258,2,1
1259,2,1
1260,2,1
1261,2,1
1262,2,1
1263,2,1
1264,2,1
1265,2,1
1266,2,1
1267,2,1
1268,2,1
1269,2,1
1270,2,1
1271,2,1
1272,2,1
1273,2,1
1274,2,1
1275,1,1
1276,1,1
1277,1,1
1278,1,1
1279,1,1
1280,3,1
1281,3,1
1282,3,1
1283,3,1
1284,3,1
1285,4,1
1286,4,1
1287,4,1
1288,4,1
1289,4,1
1290,5,1
1291,5,1
1292,5,1
1293,5,1
1294,5,1
1295,6,1
1296,6,1
1297,6,1
1298,6,1
1299,6,1
1300,7,1
1301,7,1
1302,7,1
1303,7,1
1304,7,1
1305,8,1
1306,8,1
1307,8,1
1308,8,1
1309,8,1
1310,9,1
1311,9,1
1312,9,1
1313,9,1
1314,9,1
1315,10,1
1316,10,1
1317,10,1
1318,10,1
1319,10,1
1320,11,1
1321,11,1
1322,11,1
1323,11,1
1324,11,1
1325,12,1
1326,12,1
1327,12,1
1328,12,1
1329,12,1
1330,13,1
1331,13,1
1332,13,1
1333,13,1
1334,13,1
1335,14,1
1336,14,1
1337,14,1
1338,14,1
1339,14,1
1340,2,1
1341,2,1
1342,2,1
1343,2,1
1344,2,1
1345,2,1
1346,2,1
1347,2,1
1348,2,1
1349,2,1
1350,2,1
1351,2,1
1352,2,1
1353,2,1
1354,2,1
1355,2,1
1356,2,1
1357,2,1
1358,2,1
1359,2,1
1360,1,1
